公開類,,編製機關,新竹市政府(民政處),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月報,次月5日前編送,,表號,10121-00-01-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月統計報表之1,新竹市各區村里　村里鄰戶數、人口數與戶籍動態登記數按性別、登記項目及區域分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中華民國115年05月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRRP03310,單位：戶；人；對,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
區域代碼,區域別,村里數_現有門牌,村里數_戶籍登記,鄰數_現有門牌,鄰數_戶籍登記,戶數,性別,人口數,遷入人數_合計,遷入人數_自國外,遷入人數_自他省(市)_新北市,遷入人數_自他省(市)_臺北市,遷入人數_自他省(市)_桃園市,遷入人數_自他省(市)_臺中市,遷入人數_自他省(市)_臺南市,遷入人數_自他省(市)_高雄市,遷入人數_自他省(市)_臺灣省,遷入人數_自他省(市)_福建省,遷入人數_自他省(市)_其他省(市),遷入人數_自本省他縣(市),遷入人數_自本縣(市)他鄉(鎮市區),遷入人數_初設戶籍,遷入人數_其他,遷出人數_合計,遷出人數_往國外,遷出人數_往他省(市)_新北市,遷出人數_往他省(市)_臺北市,遷出人數_往他省(市)_桃園市,遷出人數_往他省(市)_臺中市,遷出人數_往他省(市)_臺南市,遷出人數_往他省(市)_高雄市,遷出人數_往他省(市)_臺灣省,遷出人數_往他省(市)_福建省,遷出人數_往他省(市)_其他省(市),遷出人數_往本省他縣(市),遷出人數_往本縣(市)他鄉(鎮市區),遷出人數_廢止戶籍,遷出人數_其他,住址變更人數_入,住址變更人數_出,行政區域調整人數_增,行政區域調整人數_減,嬰兒出生總數_合計,嬰兒出生總數_婚生,嬰兒出生總數_非婚生_已認領,嬰兒出生總數_非婚生_未認領,嬰兒出生總數_無依兒童,生母原屬國籍(地區)_大陸港澳地區,生母原屬國籍(地區)_外國籍,生父原屬國籍(地區)_大陸港澳地區,生父原屬國籍(地區)_外國籍,遺腹子,雙胞胎,三胞胎以上,死亡人數,認領人數,收養人數,終止收養人數,監護人數,輔助人數,未成年子女權利義務行使負擔人數,結婚對數_合計,結婚對數_不同性別,結婚對數_相同性別,離婚／終止結婚對數_合計,離婚／終止結婚對數_不同性別,離婚／終止結婚對數_相同性別
10018010026,綠水里,1,1,22,22,3233,男,4008,11,1,1,1,0,1,1,1,0,0,0,0,5,0,0,11,1,0,0,0,0,2,0,0,0,0,5,3,0,0,1,8,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018010026,綠水里,,,,,,女,4309,17,1,1,1,0,0,1,4,0,0,0,1,8,0,0,22,4,5,1,0,0,0,0,0,0,0,8,4,0,0,8,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
10018010027,東山里,,,,,,計,3954,14,0,0,1,0,0,0,0,0,0,0,3,9,1,0,10,3,0,1,0,0,1,0,0,0,0,2,3,0,0,10,10,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,2,0
10018010027,東山里,1,1,22,22,1530,男,1931,6,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
10018010027,東山里,,,,,,女,2023,8,0,0,0,0,0,0,0,0,0,0,3,4,1,0,8,3,0,0,0,0,1,0,0,0,0,1,3,0,0,2,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
10018010028,光鎮里,,,,,,計,4120,6,0,1,2,0,1,0,0,0,0,0,1,1,0,0,18,0,0,0,1,1,0,0,0,0,0,8,8,0,0,13,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,3,0,1,1,0
10018010028,光鎮里,1,1,24,24,1562,男,1983,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,9,0,0,0,1,1,0,0,0,0,0,5,2,0,0,8,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,,,0
10018010028,光鎮里,,,,,,女,2137,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,6,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010029,新興里,,,,,,計,3615,6,0,0,0,0,0,0,2,0,0,0,1,3,0,0,5,0,1,0,0,0,0,0,0,0,0,1,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
10018010029,新興里,1,1,26,25,1525,男,1813,5,0,0,0,0,0,0,1,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018010029,新興里,,,,,,女,1802,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010030,柴橋里,,,,,,計,6426,19,0,2,2,4,0,0,0,0,1,0,4,6,0,0,19,2,0,2,1,1,0,1,0,0,0,11,1,0,0,11,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,6,0,1,1,0
10018010030,柴橋里,1,1,21,21,2695,男,3163,7,0,1,2,1,0,0,0,0,0,0,1,2,0,0,11,2,0,2,1,0,0,0,0,0,0,5,1,0,0,4,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010030,柴橋里,,,,,,女,3263,12,0,1,0,3,0,0,0,0,1,0,3,4,0,0,8,0,0,0,0,1,0,1,0,0,0,6,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018010031,高峰里,,,,,,計,6385,14,1,1,3,0,0,0,0,0,0,0,8,0,1,0,24,1,0,0,1,2,0,1,0,0,0,8,11,0,0,9,11,0,0,2,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,1,2,4,4,0,1,1,0
10018010031,高峰里,1,1,32,32,2478,男,3199,10,1,1,2,0,0,0,0,0,0,0,6,0,0,0,11,1,0,0,1,1,0,0,0,0,0,2,6,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,,,0,,,0
10018010031,高峰里,,,,,,女,3186,4,0,0,1,0,0,0,0,0,0,0,2,0,1,0,13,0,0,0,0,1,0,1,0,0,0,6,5,0,0,6,7,0,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,,,0,,,0
10018010032,仙宮里,,,,,,計,1423,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,1,0,0,13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,1,1,0
10018010032,仙宮里,1,1,9,9,670,男,718,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018010032,仙宮里,,,,,,女,705,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,,,0
10018010033,光明里,,,,,,計,3469,7,1,2,2,0,0,1,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,7,2,0,0,8,11,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
10018010033,光明里,1,1,28,27,1583,男,1682,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,4,1,0,0,4,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010033,光明里,,,,,,女,1787,5,0,2,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010035,立功里,,,,,,計,998,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10018010035,立功里,1,1,11,11,405,男,514,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010035,立功里,,,,,,女,484,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010036,軍功里,,,,,,計,3315,11,0,2,1,0,2,3,1,0,0,0,2,0,0,0,6,1,0,0,0,1,0,2,0,0,0,2,0,0,0,4,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,1,0
10018010036,軍功里,1,1,39,36,1499,男,1636,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0,1,0,0,0,2,0,0,0,4,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,0,,,0
10018010036,軍功里,,,,,,女,1679,8,0,1,1,0,1,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,,,0
10018010037,建功里,,,,,,計,4880,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,18,2,1,4,1,1,1,0,0,0,0,4,4,0,0,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10018010037,建功里,1,1,21,21,2118,男,2443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,1,0,0,0,0,1,1,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010037,建功里,,,,,,女,2437,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,1,1,2,1,1,0,0,0,0,0,3,3,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010038,前溪里,,,,,,計,3263,10,0,0,0,2,0,0,1,0,0,0,3,4,0,0,8,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
10018010038,前溪里,1,1,16,16,1043,男,1662,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018010038,前溪里,,,,,,女,1601,7,0,0,0,1,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010039,水源里,,,,,,計,3767,10,0,1,0,3,1,0,1,0,0,0,3,1,0,0,19,1,1,1,1,0,0,3,0,0,0,7,5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0
10018010039,水源里,1,1,23,23,1264,男,1965,5,0,1,0,2,0,0,1,0,0,0,0,1,0,0,10,0,1,1,1,0,0,2,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018010039,水源里,,,,,,女,1802,5,0,0,0,1,1,0,0,0,0,0,3,0,0,0,9,1,0,0,0,0,0,1,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,,,0
10018010040,千甲里,,,,,,計,2420,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10018010040,千甲里,1,1,12,12,806,男,1247,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010040,千甲里,,,,,,女,1173,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010041,埔頂里,,,,,,計,11243,35,1,0,9,3,0,3,2,0,0,0,11,5,1,0,32,3,2,2,3,6,2,0,0,1,0,10,3,0,0,14,14,0,0,7,7,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,11,10,1,0,0,0
10018010041,埔頂里,1,1,25,25,5479,男,5776,10,0,0,1,1,0,0,1,0,0,0,5,1,1,0,13,1,1,0,2,0,2,0,0,1,0,5,1,0,0,6,5,0,0,5,5,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,,,0,,,0
10018010041,埔頂里,,,,,,女,5467,25,1,0,8,2,0,3,1,0,0,0,6,4,0,0,19,2,1,2,1,6,0,0,0,0,0,5,2,0,0,8,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,0
10018010042,龍山里,,,,,,計,14416,26,1,1,4,1,2,1,1,0,0,0,13,1,1,0,25,0,1,2,7,2,0,1,0,0,0,10,1,1,0,19,10,0,0,9,9,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,1,4,4,0,1,1,0
10018010042,龍山里,1,1,18,18,5941,男,7359,13,1,0,1,0,0,0,1,0,0,0,8,1,1,0,11,0,0,2,2,0,0,0,0,0,0,5,1,1,0,12,6,0,0,6,6,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,,,0,,,0
10018010042,龍山里,,,,,,女,7057,13,0,1,3,1,2,1,0,0,0,0,5,0,0,0,14,0,1,0,5,2,0,1,0,0,0,5,0,0,0,7,4,0,0,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,0,,,0
10018010043,新莊里,,,,,,計,6713,19,0,2,4,2,1,0,1,0,0,0,7,1,1,0,22,2,1,0,1,1,0,2,0,0,0,12,3,0,0,13,8,0,0,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,0,0,0,0
10018010043,新莊里,1,1,29,29,2734,男,3323,8,0,1,1,2,0,0,1,0,0,0,2,1,0,0,12,0,0,0,0,1,0,2,0,0,0,7,2,0,0,6,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,,,0
10018010043,新莊里,,,,,,女,3390,11,0,1,3,0,1,0,0,0,0,0,5,0,1,0,10,2,1,0,1,0,0,0,0,0,0,5,1,0,0,7,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010044,仙水里,,,,,,計,6693,13,1,4,0,0,1,0,0,0,0,0,7,0,0,0,14,1,0,0,1,0,0,0,0,0,0,8,4,0,0,10,12,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,5,0,0,0,0
10018010044,仙水里,1,1,20,20,3055,男,3358,5,1,2,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,5,1,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010044,仙水里,,,,,,女,3335,8,0,2,0,0,0,0,0,0,0,0,6,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,3,0,0,6,8,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,,,0,,,0
10018010045,金山里,,,,,,計,6397,15,0,2,1,3,1,1,0,0,0,0,5,1,1,0,15,0,0,0,0,2,0,0,0,0,0,9,4,0,0,13,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,3,0,3,3,0
10018010045,金山里,1,1,27,27,2870,男,3204,12,0,2,0,3,1,1,0,0,0,0,3,1,1,0,6,0,0,0,0,2,0,0,0,0,0,3,1,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,,0,,,0
10018010045,金山里,,,,,,女,3193,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,,,0,,,0
10018010046,關東里,,,,,,計,6064,7,1,1,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,2,0,0,0,0,0,0,0,5,0,0,0,6,13,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0
10018010046,關東里,1,1,22,22,2442,男,2952,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010046,關東里,,,,,,女,3112,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010047,科園里,,,,,,計,7929,10,2,2,0,0,0,0,2,0,0,0,4,0,0,0,24,0,0,1,3,0,2,0,0,2,0,16,0,0,0,16,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,3,0,0,0,0
10018010047,科園里,1,1,26,26,2827,男,4044,6,1,2,0,0,0,0,1,0,0,0,2,0,0,0,11,0,0,1,2,0,1,0,0,2,0,5,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,,0,,,0
10018010047,科園里,,,,,,女,3885,4,1,0,0,0,0,0,1,0,0,0,2,0,0,0,13,0,0,0,1,0,1,0,0,0,0,11,0,0,0,8,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010048,建華里,,,,,,計,2816,6,0,1,0,0,0,0,0,0,1,0,3,1,0,0,7,0,0,0,0,1,0,1,0,0,0,0,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,4,4,0,0,0,0
10018010048,建華里,1,1,15,15,1101,男,1367,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,1,0,1,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018010048,建華里,,,,,,女,1449,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,0,,,0
10018010049,新光里,,,,,,計,4125,17,0,1,0,1,2,1,0,0,0,0,5,7,0,0,14,0,0,0,3,1,0,2,0,0,0,4,4,0,0,8,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,2,0,1,1,0
10018010049,新光里,1,1,21,21,1679,男,2083,8,0,0,0,0,1,0,0,0,0,0,3,4,0,0,5,0,0,0,2,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,,,0
10018010049,新光里,,,,,,女,2042,9,0,1,0,1,1,1,0,0,0,0,2,3,0,0,9,0,0,0,1,0,0,2,0,0,0,3,3,0,0,6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
10018010050,復興里,,,,,,計,6773,29,3,2,6,3,1,0,0,0,0,0,6,8,0,0,22,0,0,0,1,1,0,0,0,0,0,6,14,0,0,7,7,0,0,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,0,2,2,0
10018010050,復興里,1,1,18,18,2555,男,3185,12,2,1,3,1,1,0,0,0,0,0,2,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5,0,0,3,4,0,0,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,,,0,,,0
10018010050,復興里,,,,,,女,3588,17,1,1,3,2,0,0,0,0,0,0,4,6,0,0,16,0,0,0,1,0,0,0,0,0,0,6,9,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,,,0
10018010051,錦華里,,,,,,計,2463,6,0,2,2,0,0,0,0,0,0,0,1,1,0,0,10,0,0,2,0,0,0,0,0,0,0,2,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,1,1,0
10018010051,錦華里,1,1,16,14,1039,男,1153,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,0,,,0
10018010051,錦華里,,,,,,女,1310,4,0,1,2,0,0,0,0,0,0,0,0,1,0,0,7,0,0,2,0,0,0,0,0,0,0,1,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,0,,,0
10018010052,湖濱里,,,,,,計,4003,16,0,1,0,1,0,0,3,0,1,0,7,2,1,0,12,2,0,1,1,1,0,0,0,0,0,3,4,0,0,6,11,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,2,0
10018010052,湖濱里,1,1,19,19,1552,男,1944,9,0,0,0,1,0,0,2,0,0,0,5,1,0,0,8,1,0,1,0,1,0,0,0,0,0,3,2,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,,,0
10018010052,湖濱里,,,,,,女,2059,7,0,1,0,0,0,0,1,0,1,0,2,1,1,0,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,6,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,1,,,0
10018010053,明湖里,,,,,,計,6203,26,1,2,2,1,1,0,1,0,1,0,10,7,0,0,34,1,2,0,3,1,0,0,0,0,0,23,4,0,0,16,19,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,4,0,2,2,0
10018010053,明湖里,1,1,22,22,2663,男,3048,15,1,1,1,1,1,0,1,0,0,0,5,4,0,0,11,0,1,0,1,1,0,0,0,0,0,6,2,0,0,8,10,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010053,明湖里,,,,,,女,3155,11,0,1,1,0,0,0,0,0,1,0,5,3,0,0,23,1,1,0,2,0,0,0,0,0,0,17,2,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,0,,,0
10018010054,關新里,,,,,,計,6085,12,2,0,3,0,0,0,2,0,0,0,4,1,0,0,12,0,0,3,1,1,0,2,0,0,0,5,0,0,0,8,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,2,2,0,0,0,0
10018010054,關新里,1,1,9,9,2679,男,3036,7,2,0,2,0,0,0,2,0,0,0,1,0,0,0,8,0,0,2,0,1,0,2,0,0,0,3,0,0,0,2,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,,,0,,,0
10018010054,關新里,,,,,,女,3049,5,0,0,1,0,0,0,0,0,0,0,3,1,0,0,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,,,0
10018020,北區,,,,,,計,154243,511,14,29,12,41,22,9,11,0,1,0,132,235,4,1,443,28,20,22,24,18,8,7,0,2,0,130,183,0,1,281,281,0,0,55,54,1,0,0,2,1,1,0,0,4,0,98,5,1,1,5,4,28,98,94,4,36,34,2
10018020,北區,45,45,782,772,65794,男,75098,226,5,13,5,17,12,5,5,0,0,0,55,108,1,0,189,10,6,12,11,7,4,4,0,0,0,59,75,0,1,148,148,0,0,26,25,1,0,0,0,1,1,0,0,1,0,54,2,0,1,2,2,18,,,1,,,0
10018020,北區,,,,,,女,79145,285,9,16,7,24,10,4,6,0,1,0,77,127,3,1,254,18,14,10,13,11,4,3,0,2,0,71,108,0,0,133,133,0,0,29,29,0,0,0,2,0,0,0,0,3,0,44,3,1,0,3,2,10,,,3,,,2
10018020001,西門里,,,,,,計,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10018020001,西門里,1,1,10,10,320,男,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020001,西門里,,,,,,女,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020002,仁德里,,,,,,計,778,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10018020002,仁德里,1,1,13,13,379,男,374,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020002,仁德里,,,,,,女,404,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
