公開類,,編製機關,新竹市政府(民政處),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月報,次月5日前編送,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
月統計報表之1,新竹市各區村里　村里鄰戶數、人口數與戶籍動態登記數按性別、登記項目及區域分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
中華民國115年06月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRRP03310,單位：戶；人；對,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
區域代碼,區域別,村里數_現有門牌,村里數_戶籍登記,鄰數_現有門牌,鄰數_戶籍登記,戶數,性別,人口數,遷入人數_合計,遷入人數_自國外,遷入人數_自他省(市)_新北市,遷入人數_自他省(市)_臺北市,遷入人數_自他省(市)_桃園市,遷入人數_自他省(市)_臺中市,遷入人數_自他省(市)_臺南市,遷入人數_自他省(市)_高雄市,遷入人數_自他省(市)_臺灣省,遷入人數_自他省(市)_福建省,遷入人數_自他省(市)_其他省(市),遷入人數_自本省他縣(市),遷入人數_自本縣(市)他鄉(鎮市區),遷入人數_初設戶籍,遷入人數_其他,遷出人數_合計,遷出人數_往國外,遷出人數_往他省(市)_新北市,遷出人數_往他省(市)_臺北市,遷出人數_往他省(市)_桃園市,遷出人數_往他省(市)_臺中市,遷出人數_往他省(市)_臺南市,遷出人數_往他省(市)_高雄市,遷出人數_往他省(市)_臺灣省,遷出人數_往他省(市)_福建省,遷出人數_往他省(市)_其他省(市),遷出人數_往本省他縣(市),遷出人數_往本縣(市)他鄉(鎮市區),遷出人數_廢止戶籍,遷出人數_其他,住址變更人數_入,住址變更人數_出,行政區域調整人數_增,行政區域調整人數_減,嬰兒出生總數_合計,嬰兒出生總數_婚生,嬰兒出生總數_非婚生_已認領,嬰兒出生總數_非婚生_未認領,嬰兒出生總數_無依兒童,生母原屬國籍(地區)_大陸港澳地區,生母原屬國籍(地區)_外國籍,生父原屬國籍(地區)_大陸港澳地區,生父原屬國籍(地區)_外國籍,遺腹子,雙胞胎,三胞胎以上,死亡人數,認領人數,收養人數,終止收養人數,監護人數,輔助人數,未成年子女權利義務行使負擔人數,結婚對數_合計,結婚對數_不同性別,結婚對數_相同性別,離婚／終止結婚對數_合計,離婚／終止結婚對數_不同性別,離婚／終止結婚對數_相同性別
10018010051,錦華里,,,,,,女,1308,4,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018010052,湖濱里,,,,,,計,4010,8,0,0,0,1,1,1,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10018010052,湖濱里,1,1,19,19,1557,男,1949,5,0,0,0,1,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010052,湖濱里,,,,,,女,2061,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018010053,明湖里,,,,,,計,6217,21,0,2,0,0,1,0,0,0,0,0,14,4,0,0,13,2,2,1,1,0,0,0,0,0,0,4,2,1,0,14,7,0,0,4,3,1,0,0,0,0,0,0,0,2,0,5,1,0,0,0,0,1,1,1,0,1,1,0
10018010053,明湖里,1,1,22,22,2671,男,3059,12,0,2,0,0,1,0,0,0,0,0,7,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,7,4,0,0,2,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,,,0,,,0
10018010053,明湖里,,,,,,女,3158,9,0,0,0,0,0,0,0,0,0,0,7,2,0,0,10,1,2,1,0,0,0,0,0,0,0,4,1,1,0,7,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,,,0,,,0
10018010054,關新里,,,,,,計,6083,12,0,3,3,1,0,0,0,0,0,0,2,3,0,0,6,0,1,1,1,0,1,0,0,0,0,2,0,0,0,5,16,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,0,0,0,0
10018010054,關新里,1,1,9,9,2680,男,3035,6,0,2,2,0,0,0,0,0,0,0,1,1,0,0,5,0,1,1,0,0,1,0,0,0,0,2,0,0,0,4,9,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,,0,,,0
10018010054,關新里,,,,,,女,3048,6,0,1,1,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020,北區,,,,,,計,154187,394,11,22,15,30,12,9,13,0,3,0,111,161,7,0,403,25,16,17,29,23,5,6,0,2,0,115,165,0,0,232,232,0,0,60,54,3,3,0,0,3,0,0,0,2,0,107,3,2,2,4,2,23,43,41,2,17,16,1
10018020,北區,45,45,782,772,65815,男,75056,185,7,7,9,17,6,2,8,0,2,0,61,64,2,0,190,11,5,10,13,11,3,5,0,0,0,62,70,0,0,101,101,0,0,23,21,1,1,0,0,0,0,0,0,1,0,60,1,1,2,0,0,9,,,1,,,1
10018020,北區,,,,,,女,79131,209,4,15,6,13,6,7,5,0,1,0,50,97,5,0,213,14,11,7,16,12,2,1,0,2,0,53,95,0,0,131,131,0,0,37,33,2,2,0,0,3,0,0,0,1,0,47,2,1,0,4,2,14,,,1,,,0
10018020001,西門里,,,,,,計,650,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018020001,西門里,1,1,10,10,324,男,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020001,西門里,,,,,,女,304,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020002,仁德里,,,,,,計,776,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0
10018020002,仁德里,1,1,13,13,377,男,373,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020002,仁德里,,,,,,女,403,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020003,潛園里,,,,,,計,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018020003,潛園里,1,1,14,14,349,男,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020003,潛園里,,,,,,女,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020004,中央里,,,,,,計,416,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018020004,中央里,1,1,10,10,210,男,216,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020004,中央里,,,,,,女,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020005,崇禮里,,,,,,計,1136,5,0,0,0,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
10018020005,崇禮里,1,1,14,14,488,男,589,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020005,崇禮里,,,,,,女,547,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020006,石坊里,,,,,,計,575,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10018020006,石坊里,1,1,12,12,310,男,258,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020006,石坊里,,,,,,女,317,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020007,興南里,,,,,,計,1579,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,1,0,0,0,1,0,0,0,0,0,4,0,0,2,7,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10018020007,興南里,1,1,11,11,741,男,722,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020007,興南里,,,,,,女,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020008,北門里,,,,,,計,1103,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018020008,北門里,1,1,17,17,512,男,556,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020008,北門里,,,,,,女,547,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020009,中興里,,,,,,計,1087,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
10018020009,中興里,1,1,12,12,577,男,541,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020009,中興里,,,,,,女,546,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020010,大同里,,,,,,計,997,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
10018020010,大同里,1,1,13,13,487,男,465,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020010,大同里,,,,,,女,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,,,0
10018020011,中山里,,,,,,計,1094,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018020011,中山里,1,1,14,14,508,男,519,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020011,中山里,,,,,,女,575,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020012,長和里,,,,,,計,1645,4,0,1,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10018020012,長和里,1,1,13,13,712,男,817,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020012,長和里,,,,,,女,828,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,0,,,0
10018020013,新民里,,,,,,計,1853,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10018020013,新民里,1,1,13,13,843,男,877,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020013,新民里,,,,,,女,976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020014,民富里,,,,,,計,5643,10,0,0,0,2,0,2,0,0,0,0,2,4,0,0,27,1,0,0,3,1,0,0,0,0,0,17,5,0,0,10,7,0,0,2,2,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0
10018020014,民富里,1,1,22,21,2315,男,2792,7,0,0,0,2,0,1,0,0,0,0,1,3,0,0,13,0,0,0,2,0,0,0,0,0,0,10,1,0,0,3,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
10018020014,民富里,,,,,,女,2851,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,14,1,0,0,1,1,0,0,0,0,0,7,4,0,0,7,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020015,水田里,,,,,,計,3921,10,0,0,1,0,0,0,0,0,0,0,0,9,0,0,9,0,0,1,0,1,1,0,0,0,0,2,4,0,0,7,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0
10018020015,水田里,1,1,25,25,1816,男,1887,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020015,水田里,,,,,,女,2034,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,1,0,0,0,0,0,0,0,2,3,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,0,,,0
10018020016,文雅里,,,,,,計,4704,6,0,0,0,0,0,0,0,0,1,0,1,4,0,0,13,0,1,1,1,0,0,0,0,0,0,3,7,0,0,4,9,0,0,2,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,1,0,2,2,0
10018020016,文雅里,1,1,24,24,1974,男,2244,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020016,文雅里,,,,,,女,2460,4,0,0,0,0,0,0,0,0,0,0,1,3,0,0,11,0,1,1,1,0,0,0,0,0,0,3,5,0,0,1,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,,,0,,,0
10018020017,光田里,,,,,,計,2329,5,0,0,0,0,0,0,0,0,1,0,4,0,0,0,8,2,0,0,0,0,0,0,0,0,0,4,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0
10018020017,光田里,1,1,18,18,890,男,1159,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,0,,,0
10018020017,光田里,,,,,,女,1170,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020018,士林里,,,,,,計,2872,9,0,0,0,3,3,0,1,0,0,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,6,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0
10018020018,士林里,1,1,22,19,1192,男,1442,4,0,0,0,2,1,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,,0
10018020018,士林里,,,,,,女,1430,5,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020019,福林里,,,,,,計,4402,5,0,1,0,0,0,1,0,0,0,0,1,2,0,0,11,0,0,1,0,0,0,0,0,0,0,1,9,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,2,2,0,1,1,0
10018020019,福林里,1,1,20,20,1725,男,2152,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,,,0,,,0
10018020019,福林里,,,,,,女,2250,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,0,0,0,0,8,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,,,0,,,0
10018020020,古賢里,,,,,,計,983,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018020020,古賢里,1,1,9,9,363,男,513,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020020,古賢里,,,,,,女,470,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020021,湳雅里,,,,,,計,3147,5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,15,0,0,0,1,2,0,0,0,0,0,3,9,0,0,5,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0
10018020021,湳雅里,1,1,12,12,1252,男,1512,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,1,0,0,0,0,0,0,2,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020021,湳雅里,,,,,,女,1635,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,0,0,0,0,2,0,0,0,0,0,1,4,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,,,0
10018020022,舊社里,,,,,,計,6951,19,0,3,1,2,0,2,0,0,0,0,3,8,0,0,21,0,2,0,0,2,0,1,0,0,0,7,9,0,0,9,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,2,2,0,2,2,0
10018020022,舊社里,1,1,23,23,2667,男,3355,6,0,2,0,1,0,0,0,0,0,0,1,2,0,0,9,0,0,0,0,1,0,1,0,0,0,4,3,0,0,7,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,,,0,,,0
10018020022,舊社里,,,,,,女,3596,13,0,1,1,1,0,2,0,0,0,0,2,6,0,0,12,0,2,0,0,1,0,0,0,0,0,3,6,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,,,0,,,0
10018020023,武陵里,,,,,,計,5218,9,0,0,0,0,0,0,0,0,0,0,2,7,0,0,10,0,0,1,2,0,0,0,0,0,0,2,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
10018020023,武陵里,1,1,32,32,2348,男,2468,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,1,1,0,0,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,0,,,0
10018020023,武陵里,,,,,,女,2750,6,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,0,,,0
10018020024,南寮里,,,,,,計,6833,20,0,2,0,4,0,0,0,0,0,0,9,5,0,0,10,3,2,0,1,0,0,0,0,0,0,2,2,0,0,14,15,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,2,2,0,1,1,0
10018020024,南寮里,1,1,23,23,2966,男,3405,11,0,1,0,3,0,0,0,0,0,0,4,3,0,0,6,2,1,0,1,0,0,0,0,0,0,2,0,0,0,7,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,,0,,,0
10018020024,南寮里,,,,,,女,3428,9,0,1,0,1,0,0,0,0,0,0,5,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,7,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,,0,,,0
10018020025,舊港里,,,,,,計,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018020025,舊港里,1,1,10,10,227,男,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020025,舊港里,,,,,,女,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020026,康樂里,,,,,,計,3786,4,0,1,1,0,0,0,0,0,0,0,1,1,0,0,11,0,1,0,1,1,0,0,0,0,0,0,8,0,0,11,2,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018020026,康樂里,1,1,9,9,1679,男,1876,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7,0,0,0,1,1,0,0,0,0,0,0,5,0,0,5,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020026,康樂里,,,,,,女,1910,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0
10018020027,港北里,,,,,,計,2706,11,0,2,0,0,1,0,0,0,0,0,5,3,0,0,9,0,0,0,0,1,0,0,0,0,0,1,7,0,0,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0
